sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
chr15:75932152-75932171_IMP3_-	IMP3	26319	2662.2	26319	2662.2	-3.3049	2.7981e+08	4.6944e+07	3.5193	0.00021633	0.99978	0.00043266	0.003123	False
chr5:135692941-135692960_TRPC7_+	TRPC7	15270	30879	15270	30879	1.0158	1.2181e+08	1.9673e+07	3.5191	0.99978	0.0002166	0.00043319	0.003123	True
chr4:123301315-123301334_ADAD1_+	ADAD1	5694	12788	5694	12788	1.1671	2.5161e+07	4.0689e+06	3.5168	0.99978	0.00021895	0.0004379	0.0031364	True
chr20:5100223-5100242_PCNA_+	PCNA	13782	546.79	13782	546.79	-4.6532	8.7589e+07	1.6701e+07	3.5054	0.000228	0.99977	0.00045601	0.0032444	False
chr11:8706251-8706270_RPL27A_+	RPL27A	12499	428.02	12499	428.02	-4.8647	7.2853e+07	1.4286e+07	3.502	0.0002309	0.99977	0.00046179	0.0032444	False
chr1:36106958-36106977_PSMB2_+	PSMB2	25464	2556.4	25464	2556.4	-3.3158	2.6238e+08	4.4533e+07	3.502	0.0002309	0.99977	0.00046181	0.0032444	False
chr16:2024994-2025013_TBL3_-	TBL3	22965	2026.1	22965	2026.1	-3.502	2.1921e+08	3.7756e+07	3.4976	0.00023471	0.99977	0.00046941	0.003277	False
chr19:10886470-10886489_DNM2_+	DNM2	14598	29550	14598	29550	1.0174	1.1179e+08	1.8307e+07	3.4947	0.99976	0.0002374	0.00047479	0.0032937	True
chr1:1477529-1477548_SSU72_-	SSU72	21656	1810.9	21656	1810.9	-3.5793	1.9691e+08	3.4377e+07	3.4853	0.0002458	0.99975	0.0004916	0.0033692	False
chr12:125459993-125460012_DHX37_-	DHX37	22266	1935.5	22266	1935.5	-3.5233	2.0665e+08	3.5937e+07	3.4852	0.0002459	0.99975	0.00049179	0.0033692	False
chr10:135106047-135106066_TUBGCP2_+	TUBGCP2	17471	1097.1	17471	1097.1	-3.992	1.3405e+08	2.4394e+07	3.4746	0.00025584	0.99974	0.00051168	0.0034838	False
chr20:2636289-2636308_NOP56_-	NOP56	13088	539.73	13088	539.73	-4.5973	7.8734e+07	1.5378e+07	3.4653	0.00026477	0.99974	0.00052955	0.0035834	False
chr17:42287786-42287805_UBTF_-	UBTF	17282	1099.5	17282	1099.5	-3.9732	1.3094e+08	2.3975e+07	3.4634	0.00026673	0.99973	0.00053346	0.0035878	False
chrX:153196243-153196262_NAA10_-	NAA10	21759	1934.3	21759	1934.3	-3.491	1.9651e+08	3.464e+07	3.4611	0.00026903	0.99973	0.00053805	0.0035968	False
chr2:128047327-128047346_ERCC3_+	ERCC3	26404	3093.8	26404	3093.8	-3.0929	2.7169e+08	4.7189e+07	3.4459	0.00028461	0.99972	0.00056922	0.0037759	False
chr11:118849491-118849510_FOXR1_-	FOXR1	12459	25446	12459	25446	1.0302	8.4334e+07	1.4213e+07	3.4448	0.99971	0.00028585	0.0005717	0.0037759	True
chr3:194392775-194392794_LSG1_+	LSG1	8470.5	192.85	8470.5	192.85	-5.4496	3.426e+07	7.6736e+06	3.442	0.00028869	0.99971	0.00057739	0.0037908	False
chr4:24543548-24543567_DHX15_-	DHX15	15207	858.4	15207	858.4	-4.1453	1.0294e+08	1.9542e+07	3.4363	0.00029487	0.99971	0.00058975	0.0038491	False
chr10:54528016-54528035_MBL2_-	MBL2	14515	29144	14515	29144	1.0056	1.0701e+08	1.8142e+07	3.4346	0.9997	0.0002968	0.00059361	0.0038515	True
chr11:116691576-116691595_APOA4_+	APOA4	26826	50682	26826	50682	0.91784	2.8456e+08	4.8398e+07	3.4292	0.9997	0.0003027	0.0006054	0.003905	True
chr8:70967580-70967599_PRDM14_+	PRDM14	14057	28281	14057	28281	1.0085	1.0116e+08	1.7237e+07	3.426	0.99969	0.00030633	0.00061267	0.0039289	True
chr10:70723090-70723109_DDX21_+	DDX21	15692	978.34	15692	978.34	-4.0021	1.0824e+08	2.0547e+07	3.4165	0.00031715	0.99968	0.00063429	0.0040441	False
chrX:122774463-122774482_THOC2_-	THOC2	19937	1747.4	19937	1747.4	-3.5114	1.6542e+08	3.0122e+07	3.4147	0.00031932	0.99968	0.00063863	0.0040484	False
chr1:245020957-245020976_HNRNPU_+	HNRNPU	12094	525.62	12094	525.62	-4.5215	6.6911e+07	1.3554e+07	3.4068	0.00032861	0.99967	0.00065722	0.0041424	False
chr18:61233928-61233947_SERPINB12_-	SERPINB12	13484	27151	13484	27151	1.0097	9.3395e+07	1.6127e+07	3.4033	0.99967	0.00033305	0.00066609	0.0041744	True
chr10:70723115-70723134_DDX21_+	DDX21	16944	1238.2	16944	1238.2	-3.7734	1.2334e+08	2.323e+07	3.3973	0.0003403	0.99966	0.00068059	0.004227	False
chrX:150832653-150832672_PASD1_-	PASD1	21184	40745	21184	40745	0.94358	1.913e+08	3.319e+07	3.3953	0.99966	0.00034284	0.00068568	0.004227	True
chr19:10828951-10828970_DNM2_-	DNM2	18832	36637	18832	36637	0.96005	1.585e+08	2.7501e+07	3.3952	0.99966	0.00034299	0.00068598	0.004227	True
chr19:18943006-18943025_UPF1_+	UPF1	27105	3650	27105	3650	-2.8923	2.7507e+08	4.9206e+07	3.3837	0.00035758	0.99964	0.00071516	0.0043823	False
chr12:121018966-121018985_POP5_-	POP5	14459	883.09	14459	883.09	-4.0317	9.2155e+07	1.803e+07	3.3793	0.00036331	0.99964	0.00072661	0.0044279	False
chr4:24586002-24586021_DHX15_-	DHX15	20410	39264	20410	39264	0.94392	1.7775e+08	3.1272e+07	3.3716	0.99963	0.00037371	0.00074742	0.0045297	True
chr10:70726871-70726890_DDX21_+	DDX21	11487	517.39	11487	517.39	-4.47	6.017e+07	1.2484e+07	3.3686	0.00037782	0.99962	0.00075564	0.0045545	False
chr6:55263988-55264007_GFRAL_+	GFRAL	8193.6	17273	8193.6	17273	1.0758	4.1215e+07	7.2769e+06	3.3656	0.99962	0.00038229	0.00076459	0.0045834	True
chr20:2634031-2634050_NOP56_-	NOP56	15219	1050.1	15219	1050.1	-3.856	1.0037e+08	1.9566e+07	3.3601	0.00038961	0.99961	0.00077921	0.0046458	False
chr16:57496699-57496718_POLR2C_+	POLR2C	17689	1509.8	17689	1509.8	-3.5495	1.3089e+08	2.4883e+07	3.3563	0.000395	0.99961	0.00078999	0.0046848	False
chr2:86327083-86327102_POLR1A_+	POLR1A	12902	716.12	12902	716.12	-4.1693	7.4242e+07	1.5028e+07	3.3541	0.00039816	0.9996	0.00079632	0.004697	False
chr5:10261716-10261735_CCT5_+	CCT5	26663	3726.4	26663	3726.4	-2.8386	2.6303e+08	4.7928e+07	3.3509	0.00040275	0.9996	0.0008055	0.0047259	False
chr6:41898450-41898469_BYSL_+	BYSL	15026	1070.1	15026	1070.1	-3.8104	9.738e+07	1.9172e+07	3.3404	0.0004183	0.99958	0.0008366	0.0048824	False
chr19:10132248-10132267_RDH8_-	RDH8	16755	32660	16755	32660	0.96291	1.2649e+08	2.2816e+07	3.3298	0.99957	0.00043462	0.00086923	0.0050298	True
chr6:160210495-160210514_TCP1_-	TCP1	26381	3778.1	26381	3778.1	-2.8034	2.5544e+08	4.7121e+07	3.3292	0.00043549	0.99956	0.00087098	0.0050298	False
chr20:2635173-2635192_NOP56_+	NOP56	12557	737.28	12557	737.28	-4.0883	6.9849e+07	1.4392e+07	3.3191	0.00045155	0.99955	0.00090311	0.0051882	False
chr22:32853278-32853297_BPIFC_-	BPIFC	15081	29628	15081	29628	0.97418	1.058e+08	1.9285e+07	3.3125	0.99954	0.00046239	0.00092477	0.0052851	True
chr16:2024659-2024678_TBL3_+	TBL3	24599	3420.7	24599	3420.7	-2.8459	2.2427e+08	4.2142e+07	3.3039	0.00047677	0.99952	0.00095354	0.0054214	False
chr17:42286907-42286926_UBTF_-	UBTF	22235	2802.1	22235	2802.1	-2.9878	1.8882e+08	3.5858e+07	3.2993	0.00048455	0.99952	0.00096909	0.0054816	False
chr19:48953963-48953982_GRWD1_-	GRWD1	21793	2844.5	21793	2844.5	-2.9372	1.7953e+08	3.4727e+07	3.2675	0.00054258	0.99946	0.0010852	0.0061068	False
chr17:7399582-7399601_POLR2A_-	POLR2A	15785	1433.4	15785	1433.4	-3.4601	1.0298e+08	2.0743e+07	3.2641	0.00054909	0.99945	0.0010982	0.0061487	False
chr10:118896129-118896148_VAX1_-	VAX1	20437	38690	20437	38690	0.92076	1.6659e+08	3.1338e+07	3.2607	0.99944	0.00055584	0.0011117	0.0061928	True
chr20:36625153-36625172_TTI1_+	TTI1	16031	1531	16031	1531	-3.3875	1.0513e+08	2.1262e+07	3.2496	0.00057776	0.99942	0.0011555	0.006345	False
chr10:74916035-74916054_ECD_-	ECD	16103	1546.3	16103	1546.3	-3.3796	1.0594e+08	2.1414e+07	3.2496	0.0005779	0.99942	0.0011558	0.006345	False
chr2:128522833-128522852_WDR33_-	WDR33	11179	677.31	11179	677.31	-4.0428	5.5143e+07	1.1953e+07	3.2478	0.00058149	0.99942	0.001163	0.006345	False
chr6:160205680-160205699_TCP1_+	TCP1	12613	896.03	12613	896.03	-3.8137	6.8641e+07	1.4495e+07	3.2475	0.0005822	0.99942	0.0011644	0.006345	False
chr8:144900084-144900103_PUF60_+	PUF60	10533	591.47	10533	591.47	-4.1521	4.9414e+07	1.0869e+07	3.2466	0.00058388	0.99942	0.0011678	0.006345	False
chr19:8808096-8808115_ACTL9_+	ACTL9	20042	37893	20042	37893	0.91888	1.5933e+08	3.0377e+07	3.2389	0.9994	0.00060006	0.0012001	0.0064888	True
chr19:51534136-51534155_KLK12_+	KLK12	18178	2116.6	18178	2116.6	-3.1018	1.2899e+08	2.5991e+07	3.2233	0.00063355	0.99937	0.0012671	0.0068176	False
chr5:37337922-37337941_NUP155_-	NUP155	17692	2019	17692	2019	-3.1307	1.2282e+08	2.4888e+07	3.2182	0.00064497	0.99936	0.0012899	0.006881	False
chrX:105280974-105280993_SERPINA7_+	SERPINA7	20116	37904	20116	37904	0.91397	1.582e+08	3.0556e+07	3.2179	0.99935	0.00064568	0.0012914	0.006881	True
chr17:40762595-40762614_TUBG1_-	TUBG1	13618	1148.8	13618	1148.8	-3.5661	7.7744e+07	1.6384e+07	3.2161	0.00064968	0.99935	0.0012994	0.0068903	False
chr12:125455856-125455875_DHX37_+	DHX37	15775	1629.8	15775	1629.8	-3.2741	1.0004e+08	2.0722e+07	3.2033	0.00067926	0.99932	0.0013585	0.0071696	False
chr10:79781345-79781364_POLR3A_+	POLR3A	6445.7	218.72	6445.7	218.72	-4.8748	1.9387e+07	4.9601e+06	3.1997	0.00068777	0.99931	0.0013755	0.0072248	False
chr11:64785925-64785944_ARL2_+	ARL2	25464	4310.8	25464	4310.8	-2.5622	2.2373e+08	4.4533e+07	3.1968	0.0006948	0.99931	0.0013896	0.0072394	False
chr11:64785914-64785933_ARL2_+	ARL2	13375	1154.7	13375	1154.7	-3.5328	7.4673e+07	1.592e+07	3.1964	0.00069572	0.9993	0.0013914	0.0072394	False
chr12:6964656-6964675_USP5_+	USP5	19304	2536.4	19304	2536.4	-2.9275	1.4057e+08	2.8609e+07	3.1921	0.00070618	0.99929	0.0014124	0.0073138	False
chr1:245021458-245021477_HNRNPU_+	HNRNPU	13773	1251.1	13773	1251.1	-3.4595	7.8398e+07	1.6683e+07	3.1894	0.00071289	0.99929	0.0014258	0.0073488	False
chr2:128047802-128047821_ERCC3_-	ERCC3	21467	3162	21467	3162	-2.7628	1.6754e+08	3.39e+07	3.1865	0.00072013	0.99928	0.0014403	0.0073888	False
chr12:125461947-125461966_DHX37_+	DHX37	17279	2060.2	17279	2060.2	-3.0676	1.1581e+08	2.3967e+07	3.1819	0.00073164	0.99927	0.0014633	0.0074722	False
chr19:18961584-18961603_UPF1_-	UPF1	27177	4984.6	27177	4984.6	-2.4466	2.4626e+08	4.9415e+07	3.1779	0.00074168	0.99926	0.0014834	0.0075398	False
chr19:42573051-42573070_ZNF574_+	ZNF574	21324	3196.1	21324	3196.1	-2.7378	1.6432e+08	3.3541e+07	3.1717	0.00075788	0.99924	0.0015158	0.0076691	False
chr10:120833297-120833316_EIF3A_-	EIF3A	8098.5	404.51	8098.5	404.51	-4.32	2.9599e+07	7.1424e+06	3.1653	0.00077451	0.99923	0.001549	0.0078017	False
chr22:22599574-22599593_VPREB1_+	VPREB1	22441	41475	22441	41475	0.88605	1.8114e+08	3.6391e+07	3.1551	0.9992	0.00080218	0.0016044	0.0080437	True
chr1:245025781-245025800_HNRNPU_-	HNRNPU	15018	1627.4	15018	1627.4	-3.2052	8.9655e+07	1.9156e+07	3.1528	0.00080857	0.99919	0.0016171	0.008071	False
chrX:122799546-122799565_THOC2_+	THOC2	15388	1722.7	15388	1722.7	-3.1584	9.3376e+07	1.9917e+07	3.1498	0.00081681	0.99918	0.0016336	0.0081166	False
chr8:145668651-145668670_TONSL_+	TONSL	16091	1900.2	16091	1900.2	-3.0813	1.0069e+08	2.1389e+07	3.1469	0.00082494	0.99918	0.0016499	0.0081607	False
chr3:47447267-47447286_PTPN23_+	PTPN23	21723	3499.4	21723	3499.4	-2.6337	1.6604e+08	3.4548e+07	3.1359	0.00085677	0.99914	0.0017135	0.008428	False
chr6:41899191-41899210_BYSL_-	BYSL	10809	833.71	10809	833.71	-3.6949	4.9751e+07	1.1327e+07	3.1349	0.00085961	0.99914	0.0017192	0.008428	False
chr11:5528931-5528950_UBQLN3_-	UBQLN3	21957	40458	21957	40458	0.88169	1.7113e+08	3.5145e+07	3.1207	0.9991	0.00090225	0.0018045	0.0087834	True
chr3:38315771-38315790_SLC22A13_-	SLC22A13	14855	28393	14855	28393	0.93454	9.1639e+07	1.8825e+07	3.1202	0.9991	0.00090382	0.0018076	0.0087834	True
chr4:24557966-24557985_DHX15_+	DHX15	16274	2051.9	16274	2051.9	-2.9869	1.0114e+08	2.178e+07	3.1182	0.00090987	0.99909	0.0018197	0.0088034	False
chr5:37341279-37341298_NUP155_-	NUP155	13763	1464	13763	1464	-3.2319	7.563e+07	1.6663e+07	3.1148	0.00092038	0.99908	0.0018408	0.0088512	False
chr2:128050319-128050338_ERCC3_+	ERCC3	15163	1794.4	15163	1794.4	-3.0783	8.9364e+07	1.9453e+07	3.1131	0.00092551	0.99907	0.001851	0.0088512	False
chr18:61223509-61223528_SERPINB12_-	SERPINB12	19091	35593	19091	35593	0.89869	1.3616e+08	2.8106e+07	3.1128	0.99907	0.00092685	0.0018537	0.0088512	True
chr19:42583776-42583795_ZNF574_-	ZNF574	21407	3532.4	21407	3532.4	-2.599	1.5975e+08	3.3748e+07	3.1112	0.00093171	0.99907	0.0018634	0.0088593	False
chr1:179544936-179544955_NPHS2_-	NPHS2	29063	52101	29063	52101	0.84212	2.6539e+08	5.5006e+07	3.1064	0.99905	0.00094708	0.0018942	0.0088835	True
chrX:47060274-47060293_UBA1_+	UBA1	22356	3855.7	22356	3855.7	-2.5352	1.7112e+08	3.6169e+07	3.106	0.00094811	0.99905	0.0018962	0.0088835	False
chr17:42293339-42293358_UBTF_+	UBTF	16624	2189.5	16624	2189.5	-2.924	1.0418e+08	2.2532e+07	3.1058	0.00094882	0.99905	0.0018976	0.0088835	False
chr1:1480255-1480274_SSU72_-	SSU72	3098.4	62.322	3098.4	62.322	-5.6131	4.6089e+06	1.5396e+06	3.1053	0.00095037	0.99905	0.0019007	0.0088835	False
chr1:109238322-109238341_PRPF38B_+	PRPF38B	15573	1956.7	15573	1956.7	-2.9919	9.2698e+07	2.0299e+07	3.0957	0.0009816	0.99902	0.0019632	0.0091001	False
chr1:36070869-36070888_PSMB2_-	PSMB2	15460	1928.5	15460	1928.5	-3.0023	9.1548e+07	2.0064e+07	3.0957	0.00098178	0.99902	0.0019636	0.0091001	False
chrX:153197812-153197831_NAA10_+	NAA10	17108	2364.7	17108	2364.7	-2.8544	1.0869e+08	2.359e+07	3.0942	0.00098683	0.99901	0.0019737	0.0091021	False
chr12:54737008-54737027_COPZ1_-	COPZ1	18359	2716.3	18359	2716.3	-2.7563	1.2234e+08	2.6404e+07	3.0931	0.00099025	0.99901	0.0019805	0.0091021	False
chr11:64084597-64084616_TRMT112_-	TRMT112	15481	1969.6	15481	1969.6	-2.9739	9.1278e+07	2.0108e+07	3.0857	0.0010154	0.99898	0.0020309	0.0092947	False
chr1:54605691-54605710_CDCP2_-	CDCP2	23038	41968	23038	41968	0.8652	1.7916e+08	3.7951e+07	3.0727	0.99894	0.0010607	0.0021215	0.0096695	True
chr5:9629487-9629506_TAS2R1_-	TAS2R1	22773	4189.7	22773	4189.7	-2.4421	1.7266e+08	3.7253e+07	3.0702	0.0010697	0.99893	0.0021394	0.0097111	False
chrX:53672275-53672294_HUWE1_+	HUWE1	26857	48220	26857	48220	0.8443	2.2818e+08	4.8488e+07	3.0679	0.99892	0.001078	0.002156	0.0097463	True
chr16:2024367-2024386_TBL3_+	TBL3	9093.1	676.14	9093.1	676.14	-3.7474	3.5422e+07	8.5942e+06	3.0661	0.0010843	0.99892	0.0021686	0.009763	False
chr1:245019867-245019886_HNRNPU_+	HNRNPU	14776	1873.2	14776	1873.2	-2.979	8.3241e+07	1.8665e+07	3.0623	0.0010982	0.9989	0.0021964	0.0098357	False
chr4:88533628-88533647_DSPP_+	DSPP	10787	21073	10787	21073	0.96598	5.2897e+07	1.1292e+07	3.0609	0.9989	0.001104	0.002208	0.0098357	True
chr1:156821486-156821505_INSRR_+	INSRR	6816	13944	6816	13944	1.0325	2.5402e+07	5.423e+06	3.0608	0.99889	0.0011057	0.0022115	0.0098357	True
chrX:71497025-71497044_RPS4X_+	RPS4X	4322.3	142.28	4322.3	142.28	-4.9152	8.7363e+06	2.6199e+06	3.0562	0.0011208	0.99888	0.0022415	0.0099292	False
chr7:44444135-44444154_NUDCD3_+	NUDCD3	29916	6810.8	29916	6810.8	-2.1349	2.6693e+08	5.7609e+07	3.0548	0.0011261	0.99887	0.0022522	0.0099368	False
chr10:135106652-135106671_TUBGCP2_+	TUBGCP2	7770.6	504.46	7770.6	504.46	-3.9426	2.6399e+07	6.6861e+06	3.0483	0.0011508	0.99885	0.0023017	0.010115	False
chr6:41895111-41895130_BYSL_+	BYSL	24284	4851.7	24284	4851.7	-2.3232	1.8881e+08	4.1283e+07	3.0441	0.0011669	0.99883	0.0023338	0.010207	False
chr12:121018967-121018986_POP5_-	POP5	17857	2791.6	17857	2791.6	-2.6769	1.1349e+08	2.5262e+07	3.0431	0.0011706	0.99883	0.0023413	0.010207	False
chr17:7835105-7835124_TRAPPC1_+	TRAPPC1	15606	2175.4	15606	2175.4	-2.8422	9.0188e+07	2.0368e+07	3.0385	0.0011889	0.99881	0.0023777	0.010325	False
chr2:86325806-86325825_POLR1A_+	POLR1A	15015	2022.5	15015	2022.5	-2.8915	8.4398e+07	1.9149e+07	3.0372	0.0011939	0.99881	0.0023879	0.010329	False
chr13:73355040-73355059_DIS3_+	DIS3	8063.7	563.25	8063.7	563.25	-3.8372	2.8128e+07	7.0934e+06	3.0359	0.0011992	0.9988	0.0023984	0.010334	False
chr17:7388155-7388174_POLR2A_+	POLR2A	4831.9	191.67	4831.9	191.67	-4.6487	1.0766e+07	3.1304e+06	3.0334	0.001209	0.99879	0.0024179	0.010377	False
chr19:48954391-48954410_GRWD1_+	GRWD1	17102	2622.2	17102	2622.2	-2.7048	1.0482e+08	2.3575e+07	3.0313	0.0012177	0.99878	0.0024353	0.010384	False
chr6:108499426-108499445_NR2E1_-	NR2E1	10926	21211	10926	21211	0.95697	5.2888e+07	1.1524e+07	3.0297	0.99878	0.0012249	0.0024499	0.010384	True
chr17:2344804-2344823_METTL16_-	METTL16	12431	1411.1	12431	1411.1	-3.1382	6.0719e+07	1.4162e+07	3.029	0.001227	0.99877	0.002454	0.010384	False
chr22:32831721-32831740_BPIFC_+	BPIFC	22695	41130	22695	41130	0.85778	1.6992e+08	3.7052e+07	3.0286	0.99877	0.0012286	0.0024573	0.010384	True
chr1:109235414-109235433_PRPF38B_-	PRPF38B	12384	1406.4	12384	1406.4	-3.1376	6.0257e+07	1.4077e+07	3.0268	0.0012358	0.99876	0.0024716	0.010405	False
chr10:1046649-1046668_GTPBP4_-	GTPBP4	9877	912.49	9877	912.49	-3.4348	4.0181e+07	9.8079e+06	3.0121	0.0012972	0.9987	0.0025944	0.010852	False
chr10:1044969-1044988_GTPBP4_-	GTPBP4	15814	2334.1	15814	2334.1	-2.7597	9.0852e+07	2.0804e+07	3.0117	0.0012988	0.9987	0.0025975	0.010852	False
chr1:9082979-9082998_SLC2A7_-	SLC2A7	13801	26108	13801	26108	0.91969	7.5735e+07	1.6737e+07	3.0083	0.99869	0.0013139	0.0026278	0.010937	True
chr10:118318681-118318700_PNLIP_-	PNLIP	21753	39428	21753	39428	0.85799	1.562e+08	3.4623e+07	3.0038	0.99867	0.0013331	0.0026662	0.011056	True
chr19:51767326-51767345_SIGLECL1_+	SIGLECL1	12833	24395	12833	24395	0.92671	6.6843e+07	1.4901e+07	2.9953	0.99863	0.0013714	0.0027429	0.011331	True
chr3:194386288-194386307_LSG1_-	LSG1	7774	578.54	7774	578.54	-3.7459	2.5888e+07	6.6908e+06	2.9935	0.001379	0.99862	0.002758	0.011351	False
chr12:6966851-6966870_USP5_-	USP5	22609	4601.3	22609	4601.3	-2.2966	1.6215e+08	3.6828e+07	2.988	0.0014042	0.9986	0.0028084	0.011515	False
chr20:61637873-61637892_BHLHE23_-	BHLHE23	26861	47635	26861	47635	0.82648	2.1578e+08	4.8501e+07	2.983	0.99857	0.0014275	0.002855	0.011663	True
chr6:108497935-108497954_NR2E1_-	NR2E1	26550	47110	26550	47110	0.82726	2.1134e+08	4.7607e+07	2.9797	0.99856	0.0014428	0.0028855	0.011744	True
chr16:23654323-23654342_DCTN5_+	DCTN5	10902	1205.3	10902	1205.3	-3.1761	4.7015e+07	1.1484e+07	2.9756	0.001462	0.99854	0.0029241	0.011833	False
chrX:47516661-47516680_UXT_-	UXT	23511	4994	23511	4994	-2.2349	1.7145e+08	3.9203e+07	2.9751	0.0014644	0.99854	0.0029287	0.011833	False
chrX:47060865-47060884_UBA1_+	UBA1	10846	1197.1	10846	1197.1	-3.1785	4.6552e+07	1.139e+07	2.9739	0.0014703	0.99853	0.0029406	0.011837	False
chrX:70775142-70775161_OGT_+	OGT	11087	1258.2	11087	1258.2	-3.1385	4.8306e+07	1.1797e+07	2.9709	0.0014845	0.99852	0.0029689	0.011887	False
chr12:121019035-121019054_POP5_+	POP5	20155	3859.3	20155	3859.3	-2.3844	1.3277e+08	3.0651e+07	2.9704	0.0014872	0.99851	0.0029744	0.011887	False
chr2:128484348-128484367_WDR33_-	WDR33	13732	1924.9	13732	1924.9	-2.834	6.9705e+07	1.6604e+07	2.9668	0.0015047	0.9985	0.0030093	0.011983	False
chr19:42583777-42583796_ZNF574_-	ZNF574	19767	3754.6	19767	3754.6	-2.396	1.2819e+08	2.9713e+07	2.9655	0.0015109	0.99849	0.0030217	0.011989	False
chr13:21721059-21721078_SAP18_-	SAP18	3730.3	7990.2	3730.3	7990.2	1.0987	9.0732e+06	2.0708e+06	2.9603	0.99846	0.0015442	0.0030885	0.01221	True
chrX:18660159-18660178_RS1_-	RS1	21262	38330	21262	38330	0.85021	1.4567e+08	3.3383e+07	2.9542	0.99843	0.0015675	0.0031351	0.012329	True
chr17:61903466-61903485_FTSJ3_+	FTSJ3	13504	1907.3	13504	1907.3	-2.8231	6.7238e+07	1.6165e+07	2.9536	0.0015705	0.99843	0.0031409	0.012329	False
chr10:79781650-79781669_POLR3A_-	POLR3A	20833	4247.3	20833	4247.3	-2.294	1.3754e+08	3.2314e+07	2.9402	0.0016399	0.99836	0.0032799	0.012829	False
chr11:67219251-67219270_GPR152_+	GPR152	27530	48390	27530	48390	0.8137	2.1758e+08	5.0443e+07	2.9371	0.99834	0.0016564	0.0033128	0.012912	True
chr12:48963698-48963717_LALBA_+	LALBA	6025.2	12203	6025.2	12203	1.0181	1.9085e+07	4.4535e+06	2.9276	0.99829	0.0017117	0.0034235	0.013249	True
chr4:24577887-24577906_DHX15_+	DHX15	14155	2176.6	14155	2176.6	-2.7006	7.1743e+07	1.7428e+07	2.9274	0.0017088	0.99829	0.0034177	0.013249	False
chr14:70989431-70989450_ADAM20_-	ADAM20	14214	26462	14214	26462	0.8966	7.5013e+07	1.7544e+07	2.9243	0.99827	0.0017268	0.0034535	0.013319	True
chr19:57640862-57640881_USP29_-	USP29	21244	4533.1	21244	4533.1	-2.2282	1.3962e+08	3.3338e+07	2.914	0.0017842	0.99822	0.0035683	0.013707	False
chr13:73336150-73336169_DIS3_+	DIS3	16726	3009.1	16726	3009.1	-2.4743	9.4078e+07	2.2754e+07	2.9131	0.0017894	0.99821	0.0035789	0.013707	False
chr11:9608071-9608090_WEE1_-	WEE1	17048	3140.8	17048	3140.8	-2.44	9.6705e+07	2.3457e+07	2.9065	0.0018275	0.99817	0.0036551	0.01395	False
chr5:1235725-1235744_SLC6A18_-	SLC6A18	16820	30731	16820	30731	0.86951	9.676e+07	2.2957e+07	2.9034	0.99815	0.0018461	0.0036922	0.014042	True
chr14:70989427-70989446_ADAM20_+	ADAM20	10948	20814	10948	20814	0.92685	4.8673e+07	1.1561e+07	2.9017	0.99814	0.0018567	0.0037134	0.014042	True
chr11:65826380-65826399_SF3B2_+	SF3B2	21650	4749.4	21650	4749.4	-2.1883	1.4281e+08	3.4362e+07	2.9012	0.0018587	0.99814	0.0037173	0.014042	False
chrX:114141947-114141966_HTR2C_-	HTR2C	16827	30721	16827	30721	0.86841	9.6523e+07	2.2974e+07	2.8988	0.99813	0.0018735	0.0037469	0.014105	True
chr7:34698120-34698139_NPSR1_+	NPSR1	6703	13359	6703	13359	0.99485	2.2153e+07	5.2802e+06	2.8967	0.99811	0.0018887	0.0037775	0.014172	True
chr17:61902181-61902200_FTSJ3_+	FTSJ3	19813	4180.3	19813	4180.3	-2.2445	1.222e+08	2.9825e+07	2.8848	0.0019586	0.99804	0.0039172	0.014646	False
chr17:2323640-2323659_METTL16_-	METTL16	19771	4190.9	19771	4190.9	-2.2378	1.2137e+08	2.9723e+07	2.8798	0.0019899	0.99801	0.0039798	0.01483	False
chr1:9078284-9078303_SLC2A7_-	SLC2A7	22995	40676	22995	40676	0.82284	1.5631e+08	3.7837e+07	2.8745	0.99798	0.0020237	0.0040475	0.015032	True
chrX:153200339-153200358_NAA10_-	NAA10	12751	1973.1	12751	1973.1	-2.6914	5.8083e+07	1.475e+07	2.8694	0.0020561	0.99794	0.0041122	0.015221	False
chr20:61637503-61637522_BHLHE23_+	BHLHE23	14719	27067	14719	27067	0.87878	7.6231e+07	1.8551e+07	2.8668	0.99793	0.0020738	0.0041476	0.0153	True
chrX:70757861-70757880_OGT_+	OGT	26267	6788.4	26267	6788.4	-1.9519	1.897e+08	4.6797e+07	2.8564	0.0021426	0.99786	0.0042853	0.015708	False
chr22:44371970-44371989_SAMM50_+	SAMM50	19108	4074.5	19108	4074.5	-2.2292	1.13e+08	2.8146e+07	2.8563	0.0021433	0.99786	0.0042866	0.015708	False
chr8:110099855-110099874_TRHR_-	TRHR	17875	32212	17875	32212	0.84961	1.0278e+08	2.5302e+07	2.8503	0.99782	0.0021846	0.0043693	0.015958	True
chr17:17158199-17158218_COPS3_-	COPS3	13652	2314.2	13652	2314.2	-2.5601	6.4277e+07	1.645e+07	2.8465	0.0022104	0.99779	0.0044209	0.016093	False
chr3:183774685-183774704_HTR3C_-	HTR3C	15489	28248	15489	28248	0.86684	8.1395e+07	2.0126e+07	2.844	0.99777	0.0022278	0.0044557	0.016166	True
